0,1,2,3
Luke,14,13,"When you give a feast, invite the poor, the crippled, the lame, and the blind."
Luke,14,14,They cannot pay you back. But God will bless you and reward you when his people rise from death.
Luke,14,15,"After Jesus had finished speaking, one of the guests said, “The greatest blessing of all is to be at the banquet in God's kingdom!”"
Luke,14,16,Jesus told him: A man once gave a great banquet and invited a lot of guests.
Luke,14,17,"When the banquet was ready, he sent a servant to tell the guests, “Everything is ready! Please come.”"
Luke,14,18,"One guest after another started making excuses. The first one said, “I bought some land, and I've got to look it over. Please excuse me.”"
Luke,14,19,"Another guest said, “I bought five teams of oxen, and I need to try them out. Please excuse me.”"
Luke,14,20,"Still another guest said, “I have just got married, and I can't be there.”"
Luke,14,21,"The servant told his master what happened, and the master became so angry that he said, “Go as fast as you can to every street and alley in town! Bring in everyone who is poor or crippled or blind or lame.”"
Luke,14,22,"When the servant returned, he said, “Master, I've done what you told me, and there is still plenty of room for more people.”"
Luke,14,23,"His master then told him, “Go out along the back roads and lanes and make people come in, so that my house will be full."
Luke,14,24,Not one of the guests I first invited will get even a bite of my food!”
Luke,14,25,"Large crowds were walking along with Jesus, when he turned and said:"
Luke,14,26,"You cannot be my disciple, unless you love me more than you love your father and mother, your wife and children, and your brothers and sisters. You cannot come with me unless you love me more than you love your own life."
Luke,14,27,You cannot be my disciple unless you carry your own cross and come with me.
Luke,14,28,Suppose one of you wants to build a tower. What is the first thing you will do? Won't you sit down and figure out how much it will cost and if you have enough money to pay for it?
Luke,14,29,"Otherwise, you will start building the tower, but not be able to finish. Then everyone who sees what is happening will laugh at you."
Luke,14,30,"They will say, “You started building, but could not finish the job.”"
Luke,14,31,"What will a king do if he has only ten thousand soldiers to defend himself against a king who is about to attack him with twenty thousand soldiers? Before he goes out to battle, won't he first sit down and decide if he can win?"
Luke,14,32,"If he thinks he won't be able to defend himself, he will send messengers and ask for peace while the other king is still a long way off."
Luke,14,33,"So then, you cannot be my disciple unless you give away everything you own."
Luke,14,34,"Salt is good, but if it no longer tastes like salt, how can it be made to taste salty again?"
Luke,14,35,"It is no longer good for the soil or even for the manure pile. People simply throw it out. If you have ears, pay attention!"
Luke,15,1,Tax collectors and sinners were all crowding around to listen to Jesus.
Luke,15,2,"So the Pharisees and the teachers of the Law of Moses started grumbling, “This man is friendly with sinners. He even eats with them.”"
Luke,15,3,Then Jesus told them this story:
Luke,15,4,"If any of you has a hundred sheep, and one of them gets lost, what will you do? Won't you leave the ninety-nine in the field and go and look for the lost sheep until you find it?"
Luke,15,5,"And when you find it, you will be so glad that you will put it on your shoulder"
Luke,15,6,"and carry it home. Then you will call in your friends and neighbours and say, “Let's celebrate! I've found my lost sheep.”"
Luke,15,7,"Jesus said, “In the same way there is more happiness in heaven because of one sinner who turns to God than over ninety-nine good people who don't need to.”"
Luke,15,8,"Jesus told the people another story: What will a woman do if she has ten silver coins and loses one of them? Won't she light a lamp, sweep the floor, and look carefully until she finds it?"
Luke,15,9,"Then she will call in her friends and neighbours and say, “Let's celebrate! I've found the coin I lost.”"
Luke,15,10,"Jesus said, “In the same way God's angels are happy when even one person turns to him.”"
Luke,15,11,Jesus also told them another story: Once a man had two sons.
Luke,15,12,"The younger son said to his father, “Give me my share of the property.” So the father divided his property between his two sons."
Luke,15,13,"Not long after that, the younger son packed up everything he owned and left for a foreign country, where he wasted all his money in wild living."
Luke,15,14,"He had spent everything, when a bad famine spread through that whole land. Soon he had nothing to eat."
Luke,15,15,"He went to work for a man in that country, and the man sent him out to take care of his pigs."
Luke,15,16,"He would have been glad to eat what the pigs were eating, but no one gave him a thing."
Luke,15,17,"Finally, he came to his senses and said, “My father's workers have plenty to eat, and here I am, starving to death!"
Luke,15,18,"I will go to my father and say to him, ‘Father, I have sinned against God in heaven and against you."
Luke,15,19,I am no longer good enough to be called your son. Treat me like one of your workers.’ ”
Luke,15,20,"The younger son got up and started back to his father. But when he was still a long way off, his father saw him and felt sorry for him. He ran to his son and hugged and kissed him."
Luke,15,21,"The son said, “Father, I have sinned against God in heaven and against you. I am no longer good enough to be called your son.”"
Luke,15,22,"But his father said to the servants, “Hurry and bring the best clothes and put them on him. Give him a ring for his finger and sandals for his feet."
Luke,15,23,"Get the best calf and prepare it, so we can eat and celebrate."
Luke,15,24,"This son of mine was dead, but has now come back to life. He was lost and has now been found.” And they began to celebrate."
Luke,15,25,"The elder son had been out in the field. But when he came near the house, he heard the music and dancing."
Luke,15,26,"So he called one of the servants over and asked, “What's going on here?”"
Luke,15,27,"The servant answered, “Your brother has come home safe and sound, and your father ordered us to kill the best calf.”"
